# fpr tpr
0.20833333333333334 0.7163257429563875
0.20833333333333334 0.7167116943265148
0.20833333333333334 0.7170976456966422
0.20833333333333334 0.7182554998070243
0.20833333333333334 0.719027402547279
0.20833333333333334 0.7194133539174065
0.20833333333333334 0.7197993052875338
0.20833333333333334 0.7201852566576611
0.20833333333333334 0.7205712080277885
0.20833333333333334 0.7213431107680432
0.20833333333333334 0.7217290621381706
0.20833333333333334 0.7225009648784253
0.20833333333333334 0.72327286761868
0.20833333333333334 0.7244307217290621
0.22916666666666666 0.7248166730991895
0.22916666666666666 0.7255885758394442
0.22916666666666666 0.7259745272095716
0.22916666666666666 0.726360478579699
0.22916666666666666 0.7286761868004631
0.22916666666666666 0.7290621381705905
0.22916666666666666 0.7333076032419915
0.25 0.7383249710536472
0.25 0.7414125820146662
0.25 0.7417985333847935
0.25 0.7421844847549208
0.25 0.7425704361250482
0.25 0.7429563874951756
0.2708333333333333 0.743342338865303
0.2708333333333333 0.7437282902354303
0.2708333333333333 0.7441142416055577
0.2916666666666667 0.7441142416055577
0.2916666666666667 0.7452720957159398
0.2916666666666667 0.7456580470860672
0.2916666666666667 0.7464299498263219
0.2916666666666667 0.7472018525665766
0.2916666666666667 0.7483597066769587
0.3125 0.7495175607873408
0.3125 0.7510613662678503
0.3125 0.752991123118487
0.3125 0.7537630258587418
0.3125 0.7541489772288692
0.3125 0.7549208799691239
0.3125 0.7556927827093786
0.3125 0.7583944423002702
0.3125 0.7587803936703975
0.3541666666666667 0.7622539560015438
0.4166666666666667 0.7634118101119259
0.4375 0.7641837128521807
0.4375 0.7653415669625627
0.4375 0.7661134697028175
0.4375 0.7676572751833269
0.4375 0.7680432265534543
0.4375 0.7695870320339637
0.4583333333333333 0.7703589347742185
0.4791666666666667 0.7749903512157468
0.4791666666666667 0.7761482053261289
0.4791666666666667 0.777306059436511
0.4791666666666667 0.7780779621767657
0.4791666666666667 0.7803936703975299
0.4791666666666667 0.7823234272481667
0.5 0.7827093786182941
0.5 0.7869548436896951
0.5 0.7892705519104593
0.5208333333333334 0.7946738710922424
0.5208333333333334 0.7981474334233887
0.5208333333333334 0.8023928984947897
0.5208333333333334 0.8043226553454265
0.5416666666666666 0.8066383635661907
0.5625 0.8089540717869549
0.5833333333333334 0.8120416827479737
0.5833333333333334 0.81551524507912
0.5833333333333334 0.8201466615206484
0.6041666666666666 0.8243921265920494
0.6041666666666666 0.8274797375530684
0.6041666666666666 0.8305673485140872
0.6041666666666666 0.8328830567348514
0.6041666666666666 0.8355847163257429
0.6041666666666666 0.8379004245465071
0.6041666666666666 0.8398301813971439
0.6041666666666666 0.8402161327672714
0.625 0.8413739868776534
0.6458333333333334 0.8429177923581629
0.6666666666666666 0.8440756464685449
0.6666666666666666 0.8460054033191818
0.6666666666666666 0.8467773060594365
