t_rel,server,server_label,client_ip,gap_ms,tcp_rtt_ms,syn_ttl,syn_window,src,proto,country,provider
,eu,EU (Paris),ip_f831f793b101a854,379.273,176.741,51,65535,soax,http_connect,fr,soax
,eu,EU (Paris),ip_f831f793b101a854,538.809,176.087,51,65535,soax,http_connect,fr,soax
,eu,EU (Paris),ip_f831f793b101a854,260.468,170.911,51,65535,soax,http_connect,fr,soax
,eu,EU (Paris),ip_f831f793b101a854,522.989,176.473,51,65535,soax,http_connect,fr,soax
,eu,EU (Paris),ip_f831f793b101a854,267.669,167.924,51,65535,soax,http_connect,fr,soax
,eu,EU (Paris),ip_f831f793b101a854,676.136,171.304,51,65535,soax,http_connect,fr,soax
,eu,EU (Paris),ip_f831f793b101a854,473.865,169.943,51,65535,soax,http_connect,fr,soax
,eu,EU (Paris),ip_f831f793b101a854,623.017,170.323,51,65535,soax,http_connect,fr,soax
,eu,EU (Paris),ip_f831f793b101a854,1172.632,176.48,51,65535,soax,http_connect,fr,soax
,eu,EU (Paris),ip_f831f793b101a854,252.729,171.453,51,65535,soax,http_connect,fr,soax
,eu,EU (Paris),ip_f831f793b101a854,595.646,180.638,51,65535,soax,http_connect,fr,soax
,eu,EU (Paris),ip_f831f793b101a854,260.238,179.207,51,65535,soax,http_connect,fr,soax
,eu,EU (Paris),ip_26c8f08ce1b8ab1a,3.262,125.083,41,64240,soax,http_connect,fr,soax
,eu,EU (Paris),ip_f831f793b101a854,415.741,179.253,51,65535,soax,http_connect,fr,soax
,eu,EU (Paris),ip_f831f793b101a854,448.68,169.534,51,65535,soax,http_connect,fr,soax
,eu,EU (Paris),ip_f831f793b101a854,636.116,172.31,51,65535,soax,http_connect,fr,soax
,eu,EU (Paris),ip_f831f793b101a854,339.611,183.914,51,65535,soax,http_connect,fr,soax
,eu,EU (Paris),ip_f831f793b101a854,255.091,173.228,51,65535,soax,http_connect,za,soax
,eu,EU (Paris),ip_f831f793b101a854,921.175,181.866,51,65535,soax,http_connect,za,soax
,eu,EU (Paris),ip_f831f793b101a854,638.416,214.179,51,65535,soax,http_connect,za,soax
,eu,EU (Paris),ip_f831f793b101a854,596.372,172.948,51,65535,soax,http_connect,za,soax
,eu,EU (Paris),ip_fe4f8d8069f4260f,0.908,132.1,40,64240,soax,http_connect,za,soax
,eu,EU (Paris),ip_f831f793b101a854,622.653,287.462,51,65535,soax,http_connect,za,soax
,eu,EU (Paris),ip_f831f793b101a854,395.663,284.831,51,65535,soax,http_connect,za,soax
,eu,EU (Paris),ip_f831f793b101a854,643.076,295.884,51,65535,soax,http_connect,za,soax
,eu,EU (Paris),ip_f831f793b101a854,288.564,244.943,51,65535,soax,http_connect,za,soax
,eu,EU (Paris),ip_f831f793b101a854,0.0,533.724,51,65535,soax,http_connect,za,soax
,eu,EU (Paris),ip_f831f793b101a854,252.038,170.199,51,65535,soax,http_connect,za,soax
,eu,EU (Paris),ip_f831f793b101a854,324.435,172.204,51,65535,soax,http_connect,za,soax
,eu,EU (Paris),ip_f831f793b101a854,319.052,172.163,51,65535,soax,http_connect,za,soax
,eu,EU (Paris),ip_f831f793b101a854,270.74,169.425,51,65535,soax,http_connect,za,soax
,eu,EU (Paris),ip_f831f793b101a854,510.465,178.416,51,65535,soax,http_connect,za,soax
,eu,EU (Paris),ip_f831f793b101a854,591.71,170.22,51,65535,soax,http_connect,za,soax
,eu,EU (Paris),ip_f831f793b101a854,298.6,172.323,51,65535,soax,http_connect,za,soax
,eu,EU (Paris),ip_f831f793b101a854,443.605,168.441,51,65535,soax,http_connect,za,soax
,eu,EU (Paris),ip_f831f793b101a854,258.501,169.066,51,65535,soax,http_connect,za,soax
,eu,EU (Paris),ip_f831f793b101a854,253.676,180.058,51,65535,soax,http_connect,za,soax
,eu,EU (Paris),ip_f831f793b101a854,396.253,219.704,51,65535,soax,http_connect,ru,soax
,eu,EU (Paris),ip_f831f793b101a854,1031.882,172.88,51,65535,soax,http_connect,ru,soax
,eu,EU (Paris),ip_f831f793b101a854,732.8,170.788,51,65535,soax,http_connect,ru,soax
,eu,EU (Paris),ip_f831f793b101a854,675.12,180.12,51,65535,soax,http_connect,ru,soax
,eu,EU (Paris),ip_f831f793b101a854,285.416,170.73,51,65535,soax,http_connect,ru,soax
,eu,EU (Paris),ip_f831f793b101a854,419.448,171.374,51,65535,soax,http_connect,ru,soax
,eu,EU (Paris),ip_f831f793b101a854,692.503,170.447,51,65535,soax,http_connect,ru,soax
,eu,EU (Paris),ip_f831f793b101a854,418.302,202.091,51,65535,soax,http_connect,ru,soax
,eu,EU (Paris),ip_f831f793b101a854,371.169,170.871,51,65535,soax,http_connect,ru,soax
,eu,EU (Paris),ip_ef2551756df4d275,142.192,60.302,55,65535,soax,http_connect,ru,soax
,eu,EU (Paris),ip_ef2551756df4d275,139.816,53.859,55,65535,soax,http_connect,ru,soax
,eu,EU (Paris),ip_ef2551756df4d275,142.47,57.827,55,65535,soax,http_connect,ru,soax
,eu,EU (Paris),ip_ef2551756df4d275,140.992,59.797,55,65535,soax,http_connect,ru,soax
,eu,EU (Paris),ip_ef2551756df4d275,137.832,54.117,55,65535,soax,http_connect,ru,soax
,eu,EU (Paris),ip_ef2551756df4d275,182.685,56.468,55,65535,soax,http_connect,ru,soax
,eu,EU (Paris),ip_ef2551756df4d275,139.299,59.68,55,65535,soax,http_connect,ru,soax
,eu,EU (Paris),ip_ef2551756df4d275,162.705,65.21,55,65535,soax,http_connect,ru,soax
,eu,EU (Paris),ip_ef2551756df4d275,140.856,65.231,55,65535,soax,http_connect,ru,soax
,eu,EU (Paris),ip_ef2551756df4d275,153.923,59.373,55,65535,soax,http_connect,ru,soax
,eu,EU (Paris),ip_ef2551756df4d275,138.992,59.522,55,65535,soax,http_connect,ru,soax
,eu,EU (Paris),ip_ef2551756df4d275,137.998,53.259,55,65535,soax,http_connect,id,soax
,eu,EU (Paris),ip_ef2551756df4d275,139.998,58.502,55,65535,soax,http_connect,id,soax
,eu,EU (Paris),ip_ef2551756df4d275,140.535,54.195,55,65535,soax,http_connect,id,soax
,eu,EU (Paris),ip_ef2551756df4d275,139.656,61.355,55,65535,soax,http_connect,id,soax
,eu,EU (Paris),ip_ef2551756df4d275,140.451,60.216,55,65535,soax,http_connect,id,soax
,eu,EU (Paris),ip_ef2551756df4d275,144.101,54.706,55,65535,soax,http_connect,id,soax
,eu,EU (Paris),ip_ef2551756df4d275,136.888,55.913,55,65535,soax,http_connect,id,soax
,eu,EU (Paris),ip_ef2551756df4d275,145.041,55.212,55,65535,soax,http_connect,id,soax
,eu,EU (Paris),ip_ef2551756df4d275,141.819,56.156,55,65535,soax,http_connect,id,soax
,eu,EU (Paris),ip_ef2551756df4d275,138.271,58.323,55,65535,soax,http_connect,id,soax
,eu,EU (Paris),ip_ef2551756df4d275,140.49,60.74,55,65535,soax,http_connect,id,soax
,eu,EU (Paris),ip_ef2551756df4d275,138.164,55.797,55,65535,soax,http_connect,id,soax
,eu,EU (Paris),ip_ef2551756df4d275,140.843,54.909,55,65535,soax,http_connect,id,soax
,eu,EU (Paris),ip_ef2551756df4d275,137.501,59.649,55,65535,soax,http_connect,id,soax
,eu,EU (Paris),ip_ef2551756df4d275,173.599,55.152,55,65535,soax,http_connect,id,soax
,eu,EU (Paris),ip_ef2551756df4d275,154.013,53.754,55,65535,soax,http_connect,id,soax
,eu,EU (Paris),ip_ef2551756df4d275,217.733,54.475,55,65535,soax,http_connect,id,soax
,eu,EU (Paris),ip_ef2551756df4d275,141.478,60.222,55,65535,soax,http_connect,id,soax
,eu,EU (Paris),ip_ef2551756df4d275,139.215,54.572,55,65535,soax,http_connect,id,soax
,eu,EU (Paris),ip_ef2551756df4d275,145.494,54.589,55,65535,soax,http_connect,id,soax
,eu,EU (Paris),ip_ef2551756df4d275,138.664,53.847,55,65535,soax,http_connect,mx,soax
,eu,EU (Paris),ip_ef2551756df4d275,140.809,54.942,55,65535,soax,http_connect,mx,soax
,eu,EU (Paris),ip_ef2551756df4d275,137.919,53.688,55,65535,soax,http_connect,mx,soax
,eu,EU (Paris),ip_ef2551756df4d275,142.724,67.304,55,65535,soax,http_connect,mx,soax
,eu,EU (Paris),ip_ef2551756df4d275,139.277,56.293,55,65535,soax,http_connect,mx,soax
,eu,EU (Paris),ip_ef2551756df4d275,138.32,57.431,55,65535,soax,http_connect,mx,soax
,eu,EU (Paris),ip_ef2551756df4d275,147.02,53.349,55,65535,soax,http_connect,mx,soax
,eu,EU (Paris),ip_ef2551756df4d275,137.146,55.234,55,65535,soax,http_connect,mx,soax
,eu,EU (Paris),ip_ef2551756df4d275,144.532,53.592,55,65535,soax,http_connect,mx,soax
,eu,EU (Paris),ip_ef2551756df4d275,142.743,54.086,55,65535,soax,http_connect,mx,soax
,eu,EU (Paris),ip_ef2551756df4d275,162.054,59.504,55,65535,soax,http_connect,mx,soax
,eu,EU (Paris),ip_ef2551756df4d275,136.414,54.612,55,65535,soax,http_connect,mx,soax
,eu,EU (Paris),ip_ef2551756df4d275,144.971,60.967,55,65535,soax,http_connect,mx,soax
,eu,EU (Paris),ip_ef2551756df4d275,194.309,53.267,55,65535,soax,http_connect,mx,soax
,eu,EU (Paris),ip_ef2551756df4d275,172.818,54.194,55,65535,soax,http_connect,mx,soax
,eu,EU (Paris),ip_ef2551756df4d275,141.245,55.371,55,65535,soax,http_connect,mx,soax
,eu,EU (Paris),ip_ef2551756df4d275,138.821,53.922,55,65535,soax,http_connect,mx,soax
,eu,EU (Paris),ip_ef2551756df4d275,137.088,63.202,55,65535,soax,http_connect,mx,soax
,eu,EU (Paris),ip_ef2551756df4d275,141.952,59.266,55,65535,soax,http_connect,mx,soax
,eu,EU (Paris),ip_ef2551756df4d275,137.681,52.59,55,65535,soax,http_connect,mx,soax
,eu,EU (Paris),ip_ef2551756df4d275,140.595,54.379,55,65535,soax,http_connect,ca,soax
,eu,EU (Paris),ip_ef2551756df4d275,175.057,56.291,55,65535,soax,http_connect,ca,soax
,eu,EU (Paris),ip_ef2551756df4d275,141.269,54.795,55,65535,soax,http_connect,ca,soax
,eu,EU (Paris),ip_ef2551756df4d275,140.079,56.448,55,65535,soax,http_connect,ca,soax
,eu,EU (Paris),ip_ef2551756df4d275,142.194,62.001,55,65535,soax,http_connect,ca,soax
,eu,EU (Paris),ip_ef2551756df4d275,141.859,54.938,55,65535,soax,http_connect,ca,soax
,eu,EU (Paris),ip_ef2551756df4d275,145.674,57.563,55,65535,soax,http_connect,ca,soax
,eu,EU (Paris),ip_ef2551756df4d275,140.895,55.45,55,65535,soax,http_connect,ca,soax
,eu,EU (Paris),ip_ef2551756df4d275,142.331,67.238,55,65535,soax,http_connect,ca,soax
,eu,EU (Paris),ip_ef2551756df4d275,140.358,53.047,55,65535,soax,http_connect,ca,soax
,eu,EU (Paris),ip_ef2551756df4d275,136.809,55.204,55,65535,soax,http_connect,ca,soax
,eu,EU (Paris),ip_ef2551756df4d275,136.733,62.777,55,65535,soax,http_connect,ca,soax
,eu,EU (Paris),ip_ef2551756df4d275,140.117,59.076,55,65535,soax,http_connect,ca,soax
,eu,EU (Paris),ip_ef2551756df4d275,138.6,60.997,55,65535,soax,http_connect,ca,soax
,eu,EU (Paris),ip_ef2551756df4d275,139.617,54.967,55,65535,soax,http_connect,ca,soax
,eu,EU (Paris),ip_ef2551756df4d275,139.436,57.965,55,65535,soax,http_connect,ca,soax
,eu,EU (Paris),ip_ef2551756df4d275,137.432,54.796,55,65535,soax,http_connect,ca,soax
,eu,EU (Paris),ip_ef2551756df4d275,137.311,56.912,55,65535,soax,http_connect,ca,soax
,eu,EU (Paris),ip_ef2551756df4d275,138.405,52.729,55,65535,soax,http_connect,ca,soax
,eu,EU (Paris),ip_ef2551756df4d275,214.306,63.251,55,65535,soax,http_connect,ca,soax
,eu,EU (Paris),ip_ef2551756df4d275,158.423,55.129,55,65535,soax,socks5,us,soax
,eu,EU (Paris),ip_ef2551756df4d275,142.401,59.741,55,65535,soax,socks5,us,soax
,eu,EU (Paris),ip_ef2551756df4d275,183.782,60.228,55,65535,soax,socks5,us,soax
,eu,EU (Paris),ip_ef2551756df4d275,149.981,59.35,55,65535,soax,socks5,us,soax
,eu,EU (Paris),ip_ef2551756df4d275,145.187,60.277,55,65535,soax,socks5,us,soax
,eu,EU (Paris),ip_ef2551756df4d275,141.147,53.688,55,65535,soax,socks5,us,soax
,eu,EU (Paris),ip_ef2551756df4d275,139.678,61.378,55,65535,soax,socks5,us,soax
,eu,EU (Paris),ip_ef2551756df4d275,140.309,59.578,55,65535,soax,socks5,us,soax
,eu,EU (Paris),ip_ef2551756df4d275,185.967,55.337,55,65535,soax,socks5,us,soax
,eu,EU (Paris),ip_ef2551756df4d275,139.891,59.148,55,65535,soax,socks5,us,soax
,eu,EU (Paris),ip_ef2551756df4d275,146.033,58.026,55,65535,soax,socks5,us,soax
,eu,EU (Paris),ip_ef2551756df4d275,142.992,53.722,55,65535,soax,socks5,us,soax
,eu,EU (Paris),ip_ef2551756df4d275,167.502,56.82,55,65535,soax,socks5,us,soax
,eu,EU (Paris),ip_ef2551756df4d275,139.381,52.64,55,65535,soax,socks5,us,soax
,eu,EU (Paris),ip_ef2551756df4d275,137.692,54.289,55,65535,soax,socks5,us,soax
,eu,EU (Paris),ip_ef2551756df4d275,139.502,60.677,55,65535,soax,socks5,us,soax
,eu,EU (Paris),ip_ef2551756df4d275,139.162,57.609,55,65535,soax,socks5,us,soax
,eu,EU (Paris),ip_ef2551756df4d275,140.557,58.043,55,65535,soax,socks5,us,soax
,eu,EU (Paris),ip_ef2551756df4d275,138.363,55.39,55,65535,soax,socks5,us,soax
,eu,EU (Paris),ip_ef2551756df4d275,140.494,55.883,55,65535,soax,socks5,us,soax
,eu,EU (Paris),ip_ef2551756df4d275,138.729,54.463,55,65535,soax,socks5,kr,soax
,eu,EU (Paris),ip_ef2551756df4d275,156.678,55.3,55,65535,soax,socks5,kr,soax
,eu,EU (Paris),ip_ef2551756df4d275,165.99,56.318,55,65535,soax,socks5,kr,soax
,eu,EU (Paris),ip_d741efd975216f6c,340.194,286.238,110,64240,soax,socks5,kr,soax
,eu,EU (Paris),ip_d741efd975216f6c,347.537,290.124,109,64240,soax,socks5,kr,soax
,eu,EU (Paris),ip_d741efd975216f6c,336.414,286.875,110,64240,soax,socks5,kr,soax
,eu,EU (Paris),ip_d741efd975216f6c,337.971,288.3,108,64240,soax,socks5,kr,soax
,eu,EU (Paris),ip_d741efd975216f6c,337.458,280.166,108,64240,soax,socks5,kr,soax
,eu,EU (Paris),ip_d741efd975216f6c,349.094,285.161,108,64240,soax,socks5,kr,soax
,eu,EU (Paris),ip_d741efd975216f6c,351.992,280.906,110,64240,soax,socks5,kr,soax
,eu,EU (Paris),ip_d741efd975216f6c,334.987,284.961,108,64240,soax,socks5,kr,soax
,eu,EU (Paris),ip_d741efd975216f6c,336.477,293.041,110,64240,soax,socks5,kr,soax
,eu,EU (Paris),ip_d741efd975216f6c,346.196,286.205,108,64240,soax,socks5,kr,soax
,eu,EU (Paris),ip_d741efd975216f6c,339.972,289.977,108,64240,soax,socks5,kr,soax
,eu,EU (Paris),ip_d741efd975216f6c,340.221,287.591,108,64240,soax,socks5,kr,soax
,eu,EU (Paris),ip_d741efd975216f6c,339.916,284.392,109,64240,soax,socks5,kr,soax
,eu,EU (Paris),ip_d741efd975216f6c,333.387,283.577,110,64240,soax,socks5,kr,soax
,eu,EU (Paris),ip_d741efd975216f6c,349.322,288.34,108,64240,soax,socks5,kr,soax
,eu,EU (Paris),ip_d741efd975216f6c,339.226,281.162,108,64240,soax,socks5,kr,soax
,eu,EU (Paris),ip_d741efd975216f6c,337.415,288.388,110,64240,soax,socks5,kr,soax
,eu,EU (Paris),ip_d741efd975216f6c,337.461,280.017,110,64240,soax,socks5,de,soax
,eu,EU (Paris),ip_d741efd975216f6c,341.512,286.582,110,64240,soax,socks5,de,soax
,eu,EU (Paris),ip_d741efd975216f6c,432.635,281.295,108,64240,soax,socks5,de,soax
,eu,EU (Paris),ip_d741efd975216f6c,347.631,284.294,110,64240,soax,socks5,de,soax
,eu,EU (Paris),ip_d741efd975216f6c,337.787,286.789,110,64240,soax,socks5,de,soax
,eu,EU (Paris),ip_d741efd975216f6c,334.314,290.521,110,64240,soax,socks5,de,soax
,eu,EU (Paris),ip_d741efd975216f6c,335.075,283.973,110,64240,soax,socks5,de,soax
,eu,EU (Paris),ip_d741efd975216f6c,347.653,292.694,108,64240,soax,socks5,de,soax
,eu,EU (Paris),ip_d741efd975216f6c,344.918,281.68,108,64240,soax,socks5,de,soax
,eu,EU (Paris),ip_d741efd975216f6c,340.94,280.85,110,64240,soax,socks5,de,soax
,eu,EU (Paris),ip_d741efd975216f6c,341.039,279.411,108,64240,soax,socks5,de,soax
,eu,EU (Paris),ip_d741efd975216f6c,341.687,287.967,110,64240,soax,socks5,de,soax
,eu,EU (Paris),ip_d741efd975216f6c,349.088,278.059,107,64240,soax,socks5,de,soax
,eu,EU (Paris),ip_d741efd975216f6c,348.809,277.988,110,64240,soax,socks5,de,soax
,eu,EU (Paris),ip_d741efd975216f6c,334.712,271.069,110,64240,soax,socks5,de,soax
,eu,EU (Paris),ip_d741efd975216f6c,340.766,281.704,108,64240,soax,socks5,de,soax
,eu,EU (Paris),ip_d741efd975216f6c,345.585,294.409,108,64240,soax,socks5,de,soax
,eu,EU (Paris),ip_d741efd975216f6c,339.849,276.411,110,64240,soax,socks5,de,soax
,eu,EU (Paris),ip_d741efd975216f6c,337.564,280.996,110,64240,soax,socks5,de,soax
,eu,EU (Paris),ip_d741efd975216f6c,335.244,290.477,110,64240,soax,socks5,de,soax
,eu,EU (Paris),ip_d741efd975216f6c,337.993,287.507,108,64240,soax,socks5,jp,soax
,eu,EU (Paris),ip_d741efd975216f6c,342.18,289.763,108,64240,soax,socks5,jp,soax
,eu,EU (Paris),ip_d741efd975216f6c,337.842,281.225,110,64240,soax,socks5,jp,soax
,eu,EU (Paris),ip_d741efd975216f6c,326.127,288.037,110,64240,soax,socks5,jp,soax
,eu,EU (Paris),ip_d741efd975216f6c,347.682,285.741,110,64240,soax,socks5,jp,soax
,eu,EU (Paris),ip_d741efd975216f6c,345.409,292.128,107,64240,soax,socks5,jp,soax
,eu,EU (Paris),ip_d741efd975216f6c,355.691,285.107,110,64240,soax,socks5,jp,soax
,eu,EU (Paris),ip_d741efd975216f6c,340.369,281.061,108,64240,soax,socks5,jp,soax
,eu,EU (Paris),ip_d741efd975216f6c,341.595,281.017,108,64240,soax,socks5,jp,soax
,eu,EU (Paris),ip_d741efd975216f6c,338.67,276.873,110,64240,soax,socks5,jp,soax
,eu,EU (Paris),ip_d741efd975216f6c,346.018,285.968,110,64240,soax,socks5,jp,soax
,eu,EU (Paris),ip_d741efd975216f6c,338.482,275.234,110,64240,soax,socks5,jp,soax
,eu,EU (Paris),ip_d741efd975216f6c,348.746,286.736,108,64240,soax,socks5,jp,soax
,eu,EU (Paris),ip_d741efd975216f6c,334.925,281.702,108,64240,soax,socks5,jp,soax
,eu,EU (Paris),ip_d741efd975216f6c,345.283,281.467,108,64240,soax,socks5,jp,soax
,eu,EU (Paris),ip_d741efd975216f6c,345.318,288.416,110,64240,soax,socks5,jp,soax
,eu,EU (Paris),ip_d741efd975216f6c,337.974,303.159,110,64240,soax,socks5,jp,soax
,eu,EU (Paris),ip_d741efd975216f6c,346.267,291.746,108,64240,soax,socks5,jp,soax
,eu,EU (Paris),ip_d741efd975216f6c,339.183,289.289,108,64240,soax,socks5,jp,soax
,eu,EU (Paris),ip_d741efd975216f6c,336.167,300.12,108,64240,soax,socks5,jp,soax
,eu,EU (Paris),ip_d741efd975216f6c,340.115,288.308,108,64240,soax,socks5,br,soax
,eu,EU (Paris),ip_d741efd975216f6c,334.85,295.308,108,64240,soax,socks5,br,soax
,eu,EU (Paris),ip_d741efd975216f6c,338.547,285.923,110,64240,soax,socks5,br,soax
,eu,EU (Paris),ip_d741efd975216f6c,338.77,279.865,108,64240,soax,socks5,br,soax
,eu,EU (Paris),ip_d741efd975216f6c,349.823,284.295,108,64240,soax,socks5,br,soax
,eu,EU (Paris),ip_d741efd975216f6c,338.257,290.067,108,64240,soax,socks5,br,soax
,eu,EU (Paris),ip_d741efd975216f6c,333.74,276.057,110,64240,soax,socks5,br,soax
,eu,EU (Paris),ip_d741efd975216f6c,355.296,278.745,110,64240,soax,socks5,br,soax
,eu,EU (Paris),ip_d741efd975216f6c,335.533,282.357,108,64240,soax,socks5,br,soax
,eu,EU (Paris),ip_94ef4c1e4871229f,1090.715,4.589,53,64240,soax,socks5,br,soax
,eu,EU (Paris),ip_d741efd975216f6c,348.847,284.856,109,64240,soax,socks5,br,soax
,eu,EU (Paris),ip_d741efd975216f6c,343.215,288.726,110,64240,soax,socks5,br,soax
,eu,EU (Paris),ip_d741efd975216f6c,345.669,275.158,110,64240,soax,socks5,br,soax
,eu,EU (Paris),ip_71059d2805bf0730,150.163,179.942,48,65535,soax,socks5,br,soax
,eu,EU (Paris),ip_71059d2805bf0730,350.503,180.108,48,65535,soax,socks5,br,soax
,eu,EU (Paris),ip_71059d2805bf0730,146.292,190.199,48,65535,soax,socks5,br,soax
,eu,EU (Paris),ip_71059d2805bf0730,129.994,187.785,48,65535,soax,socks5,br,soax
,eu,EU (Paris),ip_71059d2805bf0730,148.527,181.818,48,65535,soax,socks5,br,soax
,eu,EU (Paris),ip_71059d2805bf0730,199.857,179.954,48,65535,soax,socks5,br,soax
,eu,EU (Paris),ip_71059d2805bf0730,188.411,181.459,48,65535,soax,socks5,br,soax
,eu,EU (Paris),ip_71059d2805bf0730,150.277,180.071,48,65535,soax,socks5,gb,soax
,eu,EU (Paris),ip_71059d2805bf0730,139.096,181.199,48,65535,soax,socks5,gb,soax
,eu,EU (Paris),ip_71059d2805bf0730,141.479,189.898,48,65535,soax,socks5,gb,soax
,eu,EU (Paris),ip_71059d2805bf0730,140.73,179.346,48,65535,soax,socks5,gb,soax
,eu,EU (Paris),ip_71059d2805bf0730,140.522,200.307,48,65535,soax,socks5,gb,soax
,eu,EU (Paris),ip_71059d2805bf0730,140.394,211.212,48,65535,soax,socks5,gb,soax
,eu,EU (Paris),ip_71059d2805bf0730,159.787,190.577,48,65535,soax,socks5,gb,soax
,eu,EU (Paris),ip_71059d2805bf0730,140.629,180.441,48,65535,soax,socks5,gb,soax
,eu,EU (Paris),ip_71059d2805bf0730,184.602,180.27,48,65535,soax,socks5,gb,soax
,eu,EU (Paris),ip_71059d2805bf0730,130.51,179.935,48,65535,soax,socks5,gb,soax
,eu,EU (Paris),ip_71059d2805bf0730,213.997,194.95,48,65535,soax,socks5,gb,soax
,eu,EU (Paris),ip_71059d2805bf0730,219.283,180.786,48,65535,soax,socks5,gb,soax
,eu,EU (Paris),ip_71059d2805bf0730,260.62,189.706,48,65535,soax,socks5,gb,soax
,eu,EU (Paris),ip_71059d2805bf0730,150.481,189.822,48,65535,soax,socks5,gb,soax
,eu,EU (Paris),ip_71059d2805bf0730,149.485,180.912,48,65535,soax,socks5,gb,soax
,eu,EU (Paris),ip_71059d2805bf0730,140.431,178.703,48,65535,soax,socks5,gb,soax
,eu,EU (Paris),ip_71059d2805bf0730,149.194,180.744,48,65535,soax,socks5,gb,soax
,eu,EU (Paris),ip_71059d2805bf0730,142.676,181.913,48,65535,soax,socks5,gb,soax
,eu,EU (Paris),ip_71059d2805bf0730,132.876,179.125,48,65535,soax,socks5,au,soax
,eu,EU (Paris),ip_71059d2805bf0730,250.225,190.099,48,65535,soax,socks5,au,soax
,eu,EU (Paris),ip_71059d2805bf0730,140.774,189.556,48,65535,soax,socks5,au,soax
,eu,EU (Paris),ip_71059d2805bf0730,130.178,190.184,48,65535,soax,socks5,au,soax
,eu,EU (Paris),ip_71059d2805bf0730,330.689,189.803,48,65535,soax,socks5,au,soax
,eu,EU (Paris),ip_71059d2805bf0730,156.486,183.478,48,65535,soax,socks5,au,soax
,eu,EU (Paris),ip_71059d2805bf0730,311.453,188.741,48,65535,soax,socks5,au,soax
,eu,EU (Paris),ip_71059d2805bf0730,211.422,189.672,48,65535,soax,socks5,au,soax
,eu,EU (Paris),ip_71059d2805bf0730,151.116,179.968,48,65535,soax,socks5,au,soax
,eu,EU (Paris),ip_71059d2805bf0730,160.424,179.672,48,65535,soax,socks5,au,soax
,eu,EU (Paris),ip_71059d2805bf0730,260.467,189.434,48,65535,soax,socks5,au,soax
,eu,EU (Paris),ip_71059d2805bf0730,150.145,179.935,48,65535,soax,socks5,au,soax
,eu,EU (Paris),ip_71059d2805bf0730,149.16,181.052,48,65535,soax,socks5,au,soax
,eu,EU (Paris),ip_71059d2805bf0730,200.993,181.087,48,65535,soax,socks5,au,soax
,eu,EU (Paris),ip_71059d2805bf0730,130.792,179.875,48,65535,soax,socks5,au,soax
,eu,EU (Paris),ip_71059d2805bf0730,141.597,179.74,48,65535,soax,socks5,au,soax
,eu,EU (Paris),ip_71059d2805bf0730,133.527,189.564,48,65535,soax,socks5,au,soax
,eu,EU (Paris),ip_71059d2805bf0730,151.654,179.709,48,65535,soax,socks5,au,soax
,eu,EU (Paris),ip_71059d2805bf0730,137.723,193.103,48,65535,soax,socks5,au,soax
,eu,EU (Paris),ip_71059d2805bf0730,241.592,180.0,48,65535,soax,socks5,au,soax
,eu,EU (Paris),ip_71059d2805bf0730,138.22,191.573,48,65535,soax,socks5,in,soax
,eu,EU (Paris),ip_71059d2805bf0730,149.907,189.914,48,65535,soax,socks5,in,soax
,eu,EU (Paris),ip_71059d2805bf0730,180.476,179.886,48,65535,soax,socks5,in,soax
,eu,EU (Paris),ip_71059d2805bf0730,150.388,179.949,48,65535,soax,socks5,in,soax
,eu,EU (Paris),ip_71059d2805bf0730,147.15,182.46,48,65535,soax,socks5,in,soax
,eu,EU (Paris),ip_71059d2805bf0730,130.027,188.024,48,65535,soax,socks5,in,soax
,eu,EU (Paris),ip_71059d2805bf0730,160.36,179.956,48,65535,soax,socks5,in,soax
,eu,EU (Paris),ip_71059d2805bf0730,190.649,179.693,48,65535,soax,socks5,in,soax
,eu,EU (Paris),ip_71059d2805bf0730,130.368,179.727,48,65535,soax,socks5,in,soax
,eu,EU (Paris),ip_71059d2805bf0730,130.264,189.932,48,65535,soax,socks5,in,soax
,eu,EU (Paris),ip_71059d2805bf0730,136.765,183.822,48,65535,soax,socks5,in,soax
,eu,EU (Paris),ip_71059d2805bf0730,142.453,188.223,48,65535,soax,socks5,in,soax
,eu,EU (Paris),ip_71059d2805bf0730,150.581,187.417,48,65535,soax,socks5,in,soax
,eu,EU (Paris),ip_71059d2805bf0730,136.801,183.563,48,65535,soax,socks5,in,soax
,eu,EU (Paris),ip_71059d2805bf0730,139.632,181.086,48,65535,soax,socks5,in,soax
,eu,EU (Paris),ip_71059d2805bf0730,180.282,189.812,48,65535,soax,socks5,in,soax
,eu,EU (Paris),ip_71059d2805bf0730,250.382,179.72,48,65535,soax,socks5,in,soax
,eu,EU (Paris),ip_71059d2805bf0730,179.615,190.711,48,65535,soax,socks5,in,soax
,eu,EU (Paris),ip_71059d2805bf0730,260.985,179.464,48,65535,soax,socks5,in,soax
,eu,EU (Paris),ip_71059d2805bf0730,260.631,179.963,48,65535,soax,socks5,in,soax
,eu,EU (Paris),ip_71059d2805bf0730,219.832,180.227,48,65535,soax,socks5,sg,soax
,eu,EU (Paris),ip_71059d2805bf0730,140.227,180.075,48,65535,soax,socks5,sg,soax
,eu,EU (Paris),ip_71059d2805bf0730,130.394,190.216,48,65535,soax,socks5,sg,soax
,eu,EU (Paris),ip_71059d2805bf0730,150.661,180.414,48,65535,soax,socks5,sg,soax
