threshold_ms,fpr,tpr,j
190.5,0.0,0.3779795686719637,0.3779795686719637
191.0,0.0,0.376844494892168,0.376844494892168
191.5,0.0,0.3745743473325766,0.3745743473325766
192.0,0.0,0.37230419977298523,0.37230419977298523
192.5,0.0,0.3711691259931896,0.3711691259931896
193.0,0.0,0.3711691259931896,0.3711691259931896
193.5,0.0,0.37003405221339386,0.37003405221339386
194.0,0.0,0.37003405221339386,0.37003405221339386
194.5,0.0,0.36662883087400683,0.36662883087400683
195.0,0.0,0.3654937570942111,0.3654937570942111
195.5,0.0,0.36435868331441545,0.36435868331441545
196.0,0.0,0.36435868331441545,0.36435868331441545
196.5,0.0,0.36435868331441545,0.36435868331441545
197.0,0.0,0.36322360953461974,0.36322360953461974
197.5,0.0,0.3620885357548241,0.3620885357548241
198.0,0.0,0.3620885357548241,0.3620885357548241
198.5,0.0,0.3620885357548241,0.3620885357548241
199.0,0.0,0.36095346197502837,0.36095346197502837
199.5,0.0,0.35754824063564133,0.35754824063564133
200.0,0.0,0.3564131668558456,0.3564131668558456
200.5,0.0,0.3564131668558456,0.3564131668558456
201.0,0.0,0.35527809307604996,0.35527809307604996
201.5,0.0,0.35527809307604996,0.35527809307604996
202.0,0.0,0.35414301929625425,0.35414301929625425
202.5,0.0,0.35414301929625425,0.35414301929625425
203.0,0.0,0.35414301929625425,0.35414301929625425
203.5,0.0,0.35414301929625425,0.35414301929625425
204.0,0.0,0.3530079455164586,0.3530079455164586
204.5,0.0,0.3530079455164586,0.3530079455164586
205.0,0.0,0.3518728717366629,0.3518728717366629
205.5,0.0,0.3518728717366629,0.3518728717366629
206.0,0.0,0.3507377979568672,0.3507377979568672
206.5,0.0,0.3496027241770715,0.3496027241770715
207.0,0.0,0.3496027241770715,0.3496027241770715
207.5,0.0,0.34846765039727584,0.34846765039727584
208.0,0.0,0.34846765039727584,0.34846765039727584
208.5,0.0,0.3473325766174801,0.3473325766174801
209.0,0.0,0.3473325766174801,0.3473325766174801
209.5,0.0,0.34619750283768447,0.34619750283768447
210.0,0.0,0.34506242905788875,0.34506242905788875
210.5,0.0,0.34506242905788875,0.34506242905788875
211.0,0.0,0.34506242905788875,0.34506242905788875
211.5,0.0,0.3439273552780931,0.3439273552780931
212.0,0.0,0.3427922814982974,0.3427922814982974
212.5,0.0,0.3416572077185017,0.3416572077185017
213.0,0.0,0.3416572077185017,0.3416572077185017
213.5,0.0,0.3416572077185017,0.3416572077185017
214.0,0.0,0.33938706015891035,0.33938706015891035
214.5,0.0,0.33938706015891035,0.33938706015891035
215.0,0.0,0.33825198637911463,0.33825198637911463
215.5,0.0,0.33825198637911463,0.33825198637911463
216.0,0.0,0.33825198637911463,0.33825198637911463
216.5,0.0,0.33825198637911463,0.33825198637911463
217.0,0.0,0.3348467650397276,0.3348467650397276
217.5,0.0,0.3337116912599319,0.3337116912599319
218.0,0.0,0.3325766174801362,0.3325766174801362
218.5,0.0,0.3325766174801362,0.3325766174801362
219.0,0.0,0.3325766174801362,0.3325766174801362
219.5,0.0,0.3314415437003405,0.3314415437003405
220.0,0.0,0.33030646992054485,0.33030646992054485
220.5,0.0,0.32917139614074914,0.32917139614074914
221.0,0.0,0.3280363223609535,0.3280363223609535
221.5,0.0,0.32690124858115777,0.32690124858115777
222.0,0.0,0.32690124858115777,0.32690124858115777
222.5,0.0,0.3257661748013621,0.3257661748013621
223.0,0.0,0.32349602724177073,0.32349602724177073
223.5,0.0,0.322360953461975,0.322360953461975
224.0,0.0,0.32122587968217936,0.32122587968217936
224.5,0.0,0.32122587968217936,0.32122587968217936
225.0,0.0,0.318955732122588,0.318955732122588
225.5,0.0,0.318955732122588,0.318955732122588
226.0,0.0,0.3178206583427923,0.3178206583427923
226.5,0.0,0.3166855845629966,0.3166855845629966
227.0,0.0,0.3166855845629966,0.3166855845629966
227.5,0.0,0.3155505107832009,0.3155505107832009
228.0,0.0,0.3132803632236095,0.3132803632236095
228.5,0.0,0.31214528944381387,0.31214528944381387
229.0,0.0,0.31101021566401815,0.31101021566401815
229.5,0.0,0.3098751418842225,0.3098751418842225
230.0,0.0,0.3087400681044268,0.3087400681044268
230.5,0.0,0.3087400681044268,0.3087400681044268
231.0,0.0,0.3087400681044268,0.3087400681044268
231.5,0.0,0.30533484676503975,0.30533484676503975
232.0,0.0,0.3030646992054484,0.3030646992054484
232.5,0.0,0.30192962542565266,0.30192962542565266
233.0,0.0,0.30192962542565266,0.30192962542565266
233.5,0.0,0.300794551645857,0.300794551645857
234.0,0.0,0.2996594778660613,0.2996594778660613
234.5,0.0,0.2973893303064699,0.2973893303064699
235.0,0.0,0.2939841089670829,0.2939841089670829
235.5,0.0,0.29284903518728717,0.29284903518728717
236.0,0.0,0.2905788876276958,0.2905788876276958
236.5,0.0,0.2905788876276958,0.2905788876276958
237.0,0.0,0.2905788876276958,0.2905788876276958
237.5,0.0,0.2883087400681044,0.2883087400681044
238.0,0.0,0.28376844494892167,0.28376844494892167
238.5,0.0,0.28376844494892167,0.28376844494892167
239.0,0.0,0.282633371169126,0.282633371169126
239.5,0.0,0.2814982973893303,0.2814982973893303
240.0,0.0,0.2814982973893303,0.2814982973893303
240.5,0.0,0.28036322360953464,0.28036322360953464
241.0,0.0,0.28036322360953464,0.28036322360953464
241.5,0.0,0.28036322360953464,0.28036322360953464
242.0,0.0,0.28036322360953464,0.28036322360953464
242.5,0.0,0.2792281498297389,0.2792281498297389
243.0,0.0,0.27809307604994327,0.27809307604994327
243.5,0.0,0.27809307604994327,0.27809307604994327
244.0,0.0,0.27695800227014755,0.27695800227014755
244.5,0.0,0.2735527809307605,0.2735527809307605
245.0,0.0,0.2735527809307605,0.2735527809307605
245.5,0.0,0.27014755959137343,0.27014755959137343
246.0,0.0,0.2690124858115778,0.2690124858115778
246.5,0.0,0.264472190692395,0.264472190692395
247.0,0.0,0.26220204313280365,0.26220204313280365
247.5,0.0,0.26220204313280365,0.26220204313280365
248.0,0.0,0.25879682179341656,0.25879682179341656
248.5,0.0,0.2576617480136209,0.2576617480136209
249.0,0.0,0.2565266742338252,0.2565266742338252
249.5,0.0,0.2542565266742338,0.2542565266742338
250.0,0.0,0.2542565266742338,0.2542565266742338
250.5,0.0,0.25312145289443816,0.25312145289443816
251.0,0.0,0.2508513053348468,0.2508513053348468
251.5,0.0,0.2508513053348468,0.2508513053348468
252.0,0.0,0.2508513053348468,0.2508513053348468
252.5,0.0,0.2508513053348468,0.2508513053348468
253.0,0.0,0.24858115777525538,0.24858115777525538
253.5,0.0,0.2474460839954597,0.2474460839954597
254.0,0.0,0.246311010215664,0.246311010215664
254.5,0.0,0.24290578887627695,0.24290578887627695
255.0,0.0,0.24063564131668558,0.24063564131668558
255.5,0.0,0.23609534619750283,0.23609534619750283
256.0,0.0,0.23609534619750283,0.23609534619750283
256.5,0.0,0.23496027241770714,0.23496027241770714
257.0,0.0,0.23496027241770714,0.23496027241770714
257.5,0.0,0.23269012485811577,0.23269012485811577
258.0,0.0,0.2292849035187287,0.2292849035187287
258.5,0.0,0.2292849035187287,0.2292849035187287
259.0,0.0,0.2292849035187287,0.2292849035187287
259.5,0.0,0.2292849035187287,0.2292849035187287
260.0,0.0,0.22814982973893302,0.22814982973893302
260.5,0.0,0.22474460839954596,0.22474460839954596
261.0,0.0,0.2224744608399546,0.2224744608399546
261.5,0.0,0.2213393870601589,0.2213393870601589
262.0,0.0,0.2213393870601589,0.2213393870601589
262.5,0.0,0.2213393870601589,0.2213393870601589
263.0,0.0,0.21793416572077184,0.21793416572077184
263.5,0.0,0.21679909194097616,0.21679909194097616
264.0,0.0,0.21452894438138478,0.21452894438138478
264.5,0.0,0.21452894438138478,0.21452894438138478
265.0,0.0,0.2133938706015891,0.2133938706015891
265.5,0.0,0.2122587968217934,0.2122587968217934
266.0,0.0,0.20885357548240635,0.20885357548240635
266.5,0.0,0.20771850170261066,0.20771850170261066
267.0,0.0,0.20771850170261066,0.20771850170261066
267.5,0.0,0.2043132803632236,0.2043132803632236
268.0,0.0,0.20317820658342792,0.20317820658342792
268.5,0.0,0.19863791146424517,0.19863791146424517
269.0,0.0,0.19863791146424517,0.19863791146424517
269.5,0.0,0.19750283768444948,0.19750283768444948
270.0,0.0,0.1963677639046538,0.1963677639046538
270.5,0.0,0.1952326901248581,0.1952326901248581
271.0,0.0,0.1952326901248581,0.1952326901248581
271.5,0.0,0.19296254256526674,0.19296254256526674
272.0,0.0,0.19182746878547105,0.19182746878547105
272.5,0.0,0.18955732122587968,0.18955732122587968
273.0,0.0,0.18955732122587968,0.18955732122587968
273.5,0.0,0.18615209988649262,0.18615209988649262
274.0,0.0,0.18501702610669693,0.18501702610669693
274.5,0.0,0.18501702610669693,0.18501702610669693
275.0,0.0,0.18501702610669693,0.18501702610669693
275.5,0.0,0.18501702610669693,0.18501702610669693
276.0,0.0,0.18388195232690124,0.18388195232690124
276.5,0.0,0.18388195232690124,0.18388195232690124
277.0,0.0,0.18388195232690124,0.18388195232690124
277.5,0.0,0.18274687854710556,0.18274687854710556
278.0,0.0,0.18161180476730987,0.18161180476730987
278.5,0.0,0.18047673098751418,0.18047673098751418
279.0,0.0,0.17707150964812712,0.17707150964812712
279.5,0.0,0.17707150964812712,0.17707150964812712
280.0,0.0,0.17593643586833144,0.17593643586833144
280.5,0.0,0.17480136208853575,0.17480136208853575
281.0,0.0,0.17480136208853575,0.17480136208853575
281.5,0.0,0.17253121452894438,0.17253121452894438
282.0,0.0,0.1713961407491487,0.1713961407491487
282.5,0.0,0.1713961407491487,0.1713961407491487
283.0,0.0,0.1713961407491487,0.1713961407491487
283.5,0.0,0.170261066969353,0.170261066969353
284.0,0.0,0.16912599318955732,0.16912599318955732
284.5,0.0,0.16912599318955732,0.16912599318955732
285.0,0.0,0.16799091940976163,0.16799091940976163
285.5,0.0,0.16572077185017026,0.16572077185017026
286.0,0.0,0.16572077185017026,0.16572077185017026
286.5,0.0,0.16572077185017026,0.16572077185017026
287.0,0.0,0.16345062429057888,0.16345062429057888
287.5,0.0,0.1611804767309875,0.1611804767309875
288.0,0.0,0.15891032917139614,0.15891032917139614
288.5,0.0,0.15777525539160045,0.15777525539160045
289.0,0.0,0.15550510783200908,0.15550510783200908
289.5,0.0,0.15550510783200908,0.15550510783200908
290.0,0.0,0.1543700340522134,0.1543700340522134
290.5,0.0,0.1543700340522134,0.1543700340522134
291.0,0.0,0.15209988649262202,0.15209988649262202
291.5,0.0,0.15096481271282633,0.15096481271282633
