t_rel,server,gap_ms,tcp_rtt_ms,syn_ttl,provider,protocol,country
,eu,13.637,142.806,54,oxylabs,socks5,ru
,eu,236.266,85.792,53,oxylabs,socks5,ru
,eu,196.881,46.625,50,oxylabs,socks5,ru
,eu,210.208,56.463,52,oxylabs,socks5,ru
,eu,257.414,109.127,50,oxylabs,socks5,ru
,eu,238.084,75.259,50,oxylabs,socks5,ru
,eu,250.495,89.775,54,oxylabs,socks5,ru
,eu,186.015,55.869,52,oxylabs,socks5,ru
,eu,283.837,72.211,54,oxylabs,socks5,ru
,eu,217.379,70.85,55,oxylabs,socks5,ru
,eu,238.369,100.181,54,oxylabs,socks5,ru
,eu,257.263,62.204,47,oxylabs,socks5,ru
,eu,232.276,75.872,55,oxylabs,socks5,ru
,eu,226.583,75.459,55,oxylabs,socks5,ru
,eu,237.359,72.757,55,oxylabs,socks5,ru
,eu,219.057,98.615,245,oxylabs,socks5,ru
,eu,239.243,77.737,50,oxylabs,socks5,ru
,eu,183.974,40.131,55,oxylabs,socks5,ru
,eu,258.881,106.811,51,oxylabs,socks5,ru
,eu,246.622,91.706,50,oxylabs,socks5,ru
,eu,445.784,110.141,43,oxylabs,socks5,ru
,eu,562.477,109.062,53,oxylabs,socks5,ru
,eu,443.347,88.772,55,oxylabs,socks5,ru
,eu,0.5,68.94,51,oxylabs,socks5,ru
,eu,225.511,74.746,55,oxylabs,socks5,ru
,eu,318.09,111.919,54,oxylabs,socks5,ru
,eu,188.285,55.218,49,oxylabs,socks5,ru
,eu,277.271,174.732,54,oxylabs,socks5,ru
,eu,6.906,69.571,55,oxylabs,socks5,ru
,eu,364.546,92.936,52,oxylabs,socks5,ru
,eu,207.362,50.474,54,oxylabs,socks5,ru
,eu,205.6,61.273,55,oxylabs,socks5,ru
,eu,272.406,119.94,54,oxylabs,socks5,ru
,eu,257.329,102.832,245,oxylabs,socks5,ru
,eu,0.405,122.644,55,oxylabs,socks5,ru
,eu,252.673,100.579,48,oxylabs,socks5,ru
,eu,236.389,72.086,54,oxylabs,socks5,ru
,eu,256.168,119.54,54,oxylabs,socks5,ru
,eu,249.693,61.264,50,oxylabs,socks5,ru
,eu,221.289,49.254,52,oxylabs,socks5,ru
,eu,286.255,49.382,53,oxylabs,socks5,ru
,eu,249.595,54.571,53,oxylabs,socks5,ru
,eu,339.957,103.292,245,oxylabs,socks5,in
,eu,363.917,186.96,49,oxylabs,socks5,in
,eu,363.726,205.237,46,oxylabs,socks5,in
,eu,400.059,199.861,48,oxylabs,socks5,in
,eu,389.698,235.496,54,oxylabs,socks5,in
,eu,389.976,179.903,49,oxylabs,socks5,in
,eu,349.116,151.9,50,oxylabs,socks5,in
,eu,346.016,119.922,54,oxylabs,socks5,in
,eu,1055.6,149.478,50,oxylabs,socks5,in
,eu,365.555,224.7,54,oxylabs,socks5,in
,eu,290.538,173.212,55,oxylabs,socks5,in
,eu,390.043,209.97,49,oxylabs,socks5,in
,eu,343.014,230.116,54,oxylabs,socks5,in
,eu,481.018,277.866,48,oxylabs,socks5,in
,eu,427.14,214.939,49,oxylabs,socks5,in
,eu,418.442,186.355,53,oxylabs,socks5,in
,eu,359.38,303.825,54,oxylabs,socks5,in
,eu,363.808,143.438,50,oxylabs,socks5,in
,eu,384.986,175.006,49,oxylabs,socks5,in
,eu,1430.074,189.925,48,oxylabs,socks5,in
,eu,400.181,259.377,54,oxylabs,socks5,in
,eu,361.911,292.458,53,oxylabs,socks5,in
,eu,389.052,189.846,52,oxylabs,socks5,in
,eu,475.953,335.699,47,oxylabs,socks5,in
,eu,344.656,200.973,52,oxylabs,socks5,in
,eu,415.968,159.515,55,oxylabs,socks5,in
,eu,390.256,169.921,49,oxylabs,socks5,in
,eu,369.822,308.291,54,oxylabs,socks5,in
,eu,370.341,189.194,49,oxylabs,socks5,in
,eu,338.481,306.809,54,oxylabs,socks5,in
,eu,700.051,189.957,49,oxylabs,socks5,in
,eu,485.124,311.015,48,oxylabs,socks5,in
,eu,395.531,284.92,49,oxylabs,socks5,in
,eu,332.636,292.154,55,oxylabs,socks5,in
,eu,1285.048,239.915,48,oxylabs,socks5,in
,eu,381.939,218.003,47,oxylabs,socks5,in
,eu,344.948,220.227,51,oxylabs,socks5,in
,eu,379.983,169.963,49,oxylabs,socks5,in
,eu,391.082,223.783,52,oxylabs,socks5,in
,eu,646.839,362.953,48,oxylabs,socks5,in
,eu,410.091,194.896,49,oxylabs,socks5,in
,eu,322.447,195.609,55,oxylabs,socks5,in
,eu,366.04,154.84,55,oxylabs,socks5,in
,eu,379.072,229.081,54,oxylabs,socks5,in
,eu,440.473,248.625,46,oxylabs,socks5,in
,eu,500.093,239.901,47,oxylabs,socks5,in
,eu,423.822,230.044,52,oxylabs,socks5,in
,eu,415.559,320.246,52,oxylabs,socks5,jp
,eu,353.235,247.004,48,oxylabs,socks5,jp
,eu,347.505,246.342,45,oxylabs,socks5,jp
,eu,360.038,329.966,46,oxylabs,socks5,jp
,eu,367.028,267.05,49,oxylabs,socks5,jp
,eu,369.628,268.541,49,oxylabs,socks5,jp
,eu,362.581,258.721,48,oxylabs,socks5,jp
,eu,396.833,254.767,47,oxylabs,socks5,jp
,eu,459.657,335.914,50,oxylabs,socks5,jp
,eu,209.461,70.162,44,oxylabs,socks5,jp
,eu,358.505,274.251,47,oxylabs,socks5,jp
,eu,488.726,283.962,49,oxylabs,socks5,jp
,eu,399.553,274.85,51,oxylabs,socks5,jp
,eu,477.197,303.831,47,oxylabs,socks5,jp
,eu,117.933,64.16,45,oxylabs,socks5,jp
,eu,369.844,277.281,48,oxylabs,socks5,jp
,eu,374.188,257.322,50,oxylabs,socks5,jp
,eu,372.847,256.566,50,oxylabs,socks5,jp
,eu,358.888,169.045,44,oxylabs,socks5,jp
,eu,345.089,253.489,52,oxylabs,socks5,jp
,eu,365.301,275.156,44,oxylabs,socks5,jp
,eu,394.955,274.938,46,oxylabs,socks5,jp
,eu,357.971,268.093,47,oxylabs,socks5,jp
,eu,468.392,246.796,48,oxylabs,socks5,jp
,eu,513.141,257.08,47,oxylabs,socks5,jp
,eu,500.644,260.311,45,oxylabs,socks5,jp
,eu,347.714,266.616,46,oxylabs,socks5,jp
,eu,2408.455,253.179,50,oxylabs,socks5,jp
,eu,361.785,259.604,50,oxylabs,socks5,jp
,eu,357.052,252.393,51,oxylabs,socks5,jp
,eu,368.994,299.886,42,oxylabs,socks5,jp
,eu,362.5,292.222,52,oxylabs,socks5,jp
,eu,348.267,264.838,49,oxylabs,socks5,jp
,eu,378.974,271.126,51,oxylabs,socks5,jp
,eu,290.92,257.968,48,oxylabs,socks5,jp
,eu,363.826,248.75,54,oxylabs,socks5,jp
,eu,374.931,289.85,44,oxylabs,socks5,jp
,eu,360.726,371.307,47,oxylabs,socks5,jp
,eu,372.218,166.907,48,oxylabs,socks5,jp
,eu,369.665,275.994,49,oxylabs,socks5,jp
,eu,406.022,289.941,46,oxylabs,socks5,jp
,eu,1.158,103.855,121,oxylabs,socks5,jp
,eu,389.105,299.899,41,oxylabs,socks5,jp
,eu,371.369,272.877,48,oxylabs,socks5,jp
,eu,343.737,243.124,51,oxylabs,socks5,jp
,eu,121.515,74.594,45,oxylabs,socks5,jp
,eu,413.549,253.33,45,oxylabs,socks5,jp
,eu,0.0,293.485,43,oxylabs,socks5,kr
,eu,347.682,276.381,44,oxylabs,socks5,kr
,eu,0.0,277.361,44,oxylabs,socks5,kr
,eu,402.522,285.769,45,oxylabs,socks5,kr
,eu,345.09,275.918,47,oxylabs,socks5,kr
,eu,272.881,404.954,37,oxylabs,socks5,kr
,eu,497.462,272.588,45,oxylabs,socks5,kr
,eu,395.37,274.881,44,oxylabs,socks5,kr
,eu,341.178,262.038,46,oxylabs,socks5,kr
,eu,1532.292,373.998,45,oxylabs,socks5,kr
,eu,0.23,259.105,45,oxylabs,socks5,kr
,eu,602.153,288.838,42,oxylabs,socks5,kr
,eu,356.678,271.681,47,oxylabs,socks5,kr
,eu,345.083,266.708,47,oxylabs,socks5,kr
,eu,392.296,414.943,43,oxylabs,socks5,kr
,eu,367.839,287.698,42,oxylabs,socks5,kr
,eu,339.818,282.531,43,oxylabs,socks5,kr
,eu,408.813,360.65,45,oxylabs,socks5,kr
,eu,346.898,275.376,45,oxylabs,socks5,kr
,eu,372.418,274.998,40,oxylabs,socks5,kr
,eu,331.057,255.643,44,oxylabs,socks5,kr
,eu,403.568,281.609,41,oxylabs,socks5,kr
,eu,505.626,275.34,46,oxylabs,socks5,kr
,eu,375.062,260.678,45,oxylabs,socks5,kr
,eu,460.707,240.28,46,oxylabs,socks5,kr
,eu,553.261,324.176,41,oxylabs,socks5,kr
,eu,16.248,278.034,44,oxylabs,socks5,kr
,eu,358.276,270.697,44,oxylabs,socks5,kr
,eu,118.114,289.984,44,oxylabs,socks5,kr
,eu,272.12,267.815,45,oxylabs,socks5,kr
,eu,519.776,257.118,45,oxylabs,socks5,kr
,eu,357.381,290.109,45,oxylabs,socks5,kr
,eu,371.855,276.167,44,oxylabs,socks5,kr
,eu,259.861,302.398,34,oxylabs,socks5,kr
,eu,354.83,272.689,43,oxylabs,socks5,kr
,eu,336.555,267.958,46,oxylabs,socks5,kr
,eu,1054.148,276.826,44,oxylabs,socks5,kr
,eu,358.103,353.931,45,oxylabs,socks5,kr
,eu,433.298,307.296,45,oxylabs,socks5,kr
,eu,402.46,378.126,46,oxylabs,socks5,kr
,eu,363.473,280.985,45,oxylabs,socks5,kr
,eu,347.632,280.56,44,oxylabs,socks5,kr
,eu,417.44,289.962,44,oxylabs,socks5,kr
,eu,351.441,270.19,43,oxylabs,socks5,kr
,eu,355.549,266.894,47,oxylabs,socks5,kr
,eu,399.624,318.006,36,oxylabs,socks5,kr
,eu,405.402,325.861,42,oxylabs,socks5,kr
,eu,383.417,282.408,46,oxylabs,socks5,kr
,eu,525.31,301.932,33,oxylabs,socks5,sg
,eu,709.11,225.503,38,oxylabs,socks5,sg
,eu,288.369,166.235,52,oxylabs,socks5,sg
,eu,278.862,157.343,50,oxylabs,socks5,sg
,eu,286.269,171.963,51,oxylabs,socks5,sg
,eu,273.605,153.755,50,oxylabs,socks5,sg
,eu,330.928,243.073,40,oxylabs,socks5,sg
,eu,311.994,155.948,53,oxylabs,socks5,sg
,eu,274.735,162.39,52,oxylabs,socks5,sg
,eu,281.8,68.177,50,oxylabs,socks5,sg
,eu,269.021,158.992,52,oxylabs,socks5,sg
,eu,285.735,233.034,40,oxylabs,socks5,sg
,eu,650.949,233.352,38,oxylabs,socks5,sg
,eu,328.773,156.647,53,oxylabs,socks5,sg
,eu,625.049,168.875,49,oxylabs,socks5,sg
,eu,260.998,159.831,53,oxylabs,socks5,sg
,eu,307.62,166.285,53,oxylabs,socks5,sg
,eu,278.084,167.928,51,oxylabs,socks5,sg
,eu,315.175,246.316,42,oxylabs,socks5,sg
,eu,312.993,239.781,40,oxylabs,socks5,sg
,eu,281.987,234.643,38,oxylabs,socks5,sg
,eu,380.059,211.918,53,oxylabs,socks5,sg
,eu,554.383,168.705,49,oxylabs,socks5,sg
,eu,428.139,157.356,53,oxylabs,socks5,sg
,eu,362.947,237.622,39,oxylabs,socks5,sg
,eu,323.68,236.098,38,oxylabs,socks5,sg
,eu,269.968,217.894,49,oxylabs,socks5,sg
,eu,549.581,292.349,38,oxylabs,socks5,sg
,eu,546.05,316.5,38,oxylabs,socks5,sg
,eu,270.004,167.978,52,oxylabs,socks5,sg
,eu,560.02,232.785,39,oxylabs,socks5,sg
,eu,280.125,170.983,51,oxylabs,socks5,sg
,eu,684.336,230.316,39,oxylabs,socks5,sg
,eu,285.292,207.942,53,oxylabs,socks5,sg
,eu,317.716,177.468,47,oxylabs,socks5,sg
,eu,322.072,135.464,40,oxylabs,socks5,sg
,eu,268.746,177.844,52,oxylabs,socks5,sg
,eu,553.214,233.829,38,oxylabs,socks5,sg
,eu,276.003,151.975,53,oxylabs,socks5,sg
,eu,278.415,231.334,40,oxylabs,socks5,sg
,eu,280.018,152.884,53,oxylabs,socks5,sg
,eu,277.692,158.362,53,oxylabs,socks5,sg
,eu,308.268,177.351,50,oxylabs,socks5,sg
,eu,457.474,152.863,51,oxylabs,socks5,sg
,eu,272.011,167.844,50,oxylabs,socks5,sg
,eu,271.981,235.253,44,oxylabs,socks5,sg
,eu,286.007,158.811,53,oxylabs,socks5,sg
,eu,368.973,239.981,51,oxylabs,socks5,sg
,eu,306.533,229.738,42,oxylabs,socks5,sg
,eu,312.351,233.08,40,oxylabs,socks5,sg
,eu,268.95,235.641,41,oxylabs,socks5,au
,eu,341.09,248.009,45,oxylabs,socks5,au
,eu,467.537,401.485,50,oxylabs,socks5,au
,eu,411.048,276.953,48,oxylabs,socks5,au
,eu,371.371,286.821,39,oxylabs,socks5,au
,eu,419.592,207.034,49,oxylabs,socks5,au
,eu,464.454,275.513,44,oxylabs,socks5,au
,eu,379.013,264.939,50,oxylabs,socks5,au
,eu,501.625,276.986,52,oxylabs,socks5,au
,eu,369.808,253.985,240,oxylabs,socks5,au
,eu,361.075,167.128,46,oxylabs,socks5,au
,eu,454.587,323.527,53,oxylabs,socks5,au
,eu,491.013,290.963,45,oxylabs,socks5,au
,eu,591.049,57.479,57,oxylabs,socks5,au
,eu,371.008,305.961,45,oxylabs,socks5,au
,eu,155.552,224.36,46,oxylabs,socks5,au
,eu,391.023,312.914,44,oxylabs,socks5,au
,eu,358.979,259.985,238,oxylabs,socks5,au
,eu,458.538,229.836,49,oxylabs,socks5,au
,eu,244.564,398.294,48,oxylabs,socks5,au
,eu,406.008,300.963,49,oxylabs,socks5,au
,eu,389.015,282.206,50,oxylabs,socks5,au
,eu,397.804,324.711,55,oxylabs,socks5,au
,eu,431.874,287.853,46,oxylabs,socks5,au
,eu,466.012,180.869,51,oxylabs,socks5,au
,eu,520.226,259.486,51,oxylabs,socks5,au
,eu,409.011,261.961,50,oxylabs,socks5,au
,eu,429.912,297.739,47,oxylabs,socks5,au
,eu,295.004,276.976,49,oxylabs,socks5,au
,eu,436.027,362.94,43,oxylabs,socks5,au
,eu,430.025,346.964,43,oxylabs,socks5,au
,eu,367.011,275.982,47,oxylabs,socks5,au
,eu,400.268,242.711,49,oxylabs,socks5,au
,eu,362.983,212.974,50,oxylabs,socks5,au
,eu,757.259,324.72,48,oxylabs,socks5,au
,eu,304.816,288.259,51,oxylabs,socks5,au
,eu,492.795,287.982,49,oxylabs,socks5,au
,eu,233.208,172.967,47,oxylabs,socks5,au
,eu,377.667,318.931,55,oxylabs,socks5,au
,eu,275.03,294.896,48,oxylabs,socks5,au
,eu,398.893,286.888,50,oxylabs,socks5,au
,eu,374.015,270.966,49,oxylabs,socks5,au
,eu,383.846,152.463,50,oxylabs,socks5,au
,eu,495.363,268.256,45,oxylabs,socks5,au
,eu,485.052,355.1,44,oxylabs,socks5,au
,eu,639.087,276.849,48,oxylabs,socks5,au
,eu,256.023,283.945,48,oxylabs,socks5,au
,eu,376.036,273.789,239,oxylabs,socks5,au
,eu,401.02,309.957,47,oxylabs,socks5,au
,eu,304.35,267.861,46,oxylabs,socks5,au
,eu,930.764,285.58,47,oxylabs,socks5,id
,eu,316.39,200.173,48,oxylabs,socks5,id
,eu,606.047,181.958,48,oxylabs,socks5,id
,eu,217.357,191.927,136,oxylabs,socks5,id
,eu,377.092,212.92,50,oxylabs,socks5,id
,eu,432.641,181.905,49,oxylabs,socks5,id
,eu,293.352,191.617,48,oxylabs,socks5,id
,eu,359.089,212.201,50,oxylabs,socks5,id
,eu,289.116,179.661,51,oxylabs,socks5,id
,eu,307.724,168.645,46,oxylabs,socks5,id
,eu,581.492,182.433,50,oxylabs,socks5,id
,eu,292.38,166.786,54,oxylabs,socks5,id
,eu,491.865,175.781,50,oxylabs,socks5,id
,eu,349.905,213.19,47,oxylabs,socks5,id
,eu,299.347,200.068,46,oxylabs,socks5,id
,eu,314.915,200.038,45,oxylabs,socks5,id
,eu,180.673,178.817,245,oxylabs,socks5,id
,eu,961.536,221.156,50,oxylabs,socks5,id
,eu,301.142,179.201,49,oxylabs,socks5,id
,eu,358.284,239.189,47,oxylabs,socks5,id
,eu,301.055,262.891,52,oxylabs,socks5,id
,eu,326.002,217.559,50,oxylabs,socks5,id
,eu,15.151,180.791,248,oxylabs,socks5,id
,eu,368.065,240.95,49,oxylabs,socks5,id
,eu,300.979,216.913,49,oxylabs,socks5,id
,eu,441.962,218.947,52,oxylabs,socks5,id
,eu,348.6,189.471,50,oxylabs,socks5,id
,eu,281.414,183.96,51,oxylabs,socks5,id
,eu,598.907,211.921,52,oxylabs,socks5,id
,eu,209.659,198.54,48,oxylabs,socks5,id
,eu,316.418,199.736,49,oxylabs,socks5,id
,eu,313.398,234.514,46,oxylabs,socks5,id
,eu,270.003,198.444,51,oxylabs,socks5,id
,eu,562.502,247.277,52,oxylabs,socks5,id
,eu,300.955,200.696,51,oxylabs,socks5,id
,eu,297.826,213.171,43,oxylabs,socks5,id
,eu,434.125,214.831,51,oxylabs,socks5,id
,eu,437.056,180.896,47,oxylabs,socks5,id
,eu,312.388,187.407,50,oxylabs,socks5,id
,eu,329.931,220.159,54,oxylabs,socks5,id
,eu,361.47,182.334,47,oxylabs,socks5,id
,eu,389.485,320.169,45,oxylabs,socks5,id
,eu,418.013,220.89,46,oxylabs,socks5,id
,eu,336.654,193.613,49,oxylabs,socks5,id
,eu,59.786,215.848,47,oxylabs,socks5,id
,eu,462.916,202.427,47,oxylabs,socks5,id
,eu,540.154,203.43,54,oxylabs,socks5,id
,eu,335.021,301.8,43,oxylabs,socks5,id
,eu,210.366,15.197,56,oxylabs_mobile,socks5,us
,eu,0.099,230.901,41,oxylabs_mobile,socks5,us
,eu,135.016,255.219,49,oxylabs_mobile,socks5,us
,eu,0.22,247.263,47,oxylabs_mobile,socks5,us
,eu,345.628,217.336,48,oxylabs_mobile,socks5,us
,eu,199.68,231.03,47,oxylabs_mobile,socks5,us
,eu,280.008,211.877,44,oxylabs_mobile,socks5,us
,eu,224.555,227.365,50,oxylabs_mobile,socks5,us
,eu,150.441,181.998,46,oxylabs_mobile,socks5,us
,eu,220.384,263.596,48,oxylabs_mobile,socks5,us
,eu,224.972,177.491,51,oxylabs_mobile,socks5,us
,eu,202.547,208.015,51,oxylabs_mobile,socks5,us
,eu,208.884,224.074,49,oxylabs_mobile,socks5,us
,eu,332.464,221.158,43,oxylabs_mobile,socks5,us
,eu,181.473,153.003,50,oxylabs_mobile,socks5,us
,eu,5.535,210.792,48,oxylabs_mobile,socks5,us
,eu,184.517,233.385,44,oxylabs_mobile,socks5,us
,eu,198.998,218.973,53,oxylabs_mobile,socks5,us
,eu,0.0,206.99,44,oxylabs_mobile,socks5,us
,eu,212.985,238.921,40,oxylabs_mobile,socks5,us
,eu,265.894,305.144,49,oxylabs_mobile,socks5,us
,eu,184.094,161.937,49,oxylabs_mobile,socks5,us
,eu,191.994,183.978,51,oxylabs_mobile,socks5,us
,eu,198.032,200.904,48,oxylabs_mobile,socks5,us
,eu,192.729,208.895,47,oxylabs_mobile,socks5,us
,eu,120.994,140.345,53,oxylabs_mobile,socks5,us
,eu,236.045,228.717,51,oxylabs_mobile,socks5,us
,eu,248.995,261.917,50,oxylabs_mobile,socks5,us
,eu,190.862,229.393,51,oxylabs_mobile,socks5,us
,eu,193.457,210.239,52,oxylabs_mobile,socks5,us
,eu,165.051,230.25,45,oxylabs_mobile,socks5,us
,eu,6.509,8.041,57,oxylabs_mobile,socks5,us
,eu,7.364,8.013,56,oxylabs_mobile,socks5,us
,eu,42.499,8.077,56,oxylabs_mobile,socks5,us
,eu,151.57,181.673,48,oxylabs_mobile,socks5,us
,eu,177.003,221.931,51,oxylabs_mobile,socks5,us
,eu,230.748,247.929,48,oxylabs_mobile,socks5,us
,eu,192.492,203.972,45,oxylabs_mobile,socks5,us
,eu,195.2,206.661,43,oxylabs_mobile,socks5,us
,eu,208.661,254.29,46,oxylabs_mobile,socks5,us
,eu,206.598,201.752,51,oxylabs_mobile,socks5,us
,eu,193.786,203.731,48,oxylabs_mobile,socks5,us
,eu,204.755,247.833,48,oxylabs_mobile,socks5,us
,eu,247.637,214.765,51,oxylabs_mobile,socks5,us
,eu,161.317,287.988,43,oxylabs_mobile,socks5,us
,eu,186.489,152.93,50,oxylabs_mobile,socks5,us
,eu,207.989,223.909,45,oxylabs_mobile,socks5,us
,eu,188.164,221.983,40,oxylabs_mobile,socks5,us
,eu,245.996,210.043,51,oxylabs_mobile,socks5,us
,eu,201.388,209.158,51,oxylabs_mobile,socks5,us
,eu,201.777,215.836,51,oxylabs_mobile,socks5,ca
,eu,186.288,214.413,51,oxylabs_mobile,socks5,ca
,eu,0.255,200.81,48,oxylabs_mobile,socks5,ca
,eu,187.243,215.573,243,oxylabs_mobile,socks5,ca
,eu,193.039,228.434,45,oxylabs_mobile,socks5,ca
,eu,196.669,214.967,47,oxylabs_mobile,socks5,ca
,eu,198.489,219.988,39,oxylabs_mobile,socks5,ca
,eu,193.002,233.968,45,oxylabs_mobile,socks5,ca
,eu,179.935,209.276,44,oxylabs_mobile,socks5,ca
,eu,159.621,189.693,46,oxylabs_mobile,socks5,ca
,eu,190.211,213.118,46,oxylabs_mobile,socks5,ca
,eu,153.479,179.96,48,oxylabs_mobile,socks5,ca
,eu,180.061,189.467,47,oxylabs_mobile,socks5,ca
,eu,262.114,175.24,52,oxylabs_mobile,socks5,ca
,eu,176.115,205.033,49,oxylabs_mobile,socks5,ca
,eu,177.143,179.433,50,oxylabs_mobile,socks5,ca
,eu,183.753,205.34,50,oxylabs_mobile,socks5,ca
,eu,191.839,228.688,48,oxylabs_mobile,socks5,ca
,eu,203.642,223.792,50,oxylabs_mobile,socks5,ca
,eu,222.966,233.388,48,oxylabs_mobile,socks5,ca
,eu,181.007,186.987,49,oxylabs_mobile,socks5,ca
,eu,167.89,174.829,49,oxylabs_mobile,socks5,ca
,eu,152.996,192.958,51,oxylabs_mobile,socks5,ca
,eu,157.864,178.284,50,oxylabs_mobile,socks5,ca
,eu,1.12,13.611,53,oxylabs_mobile,socks5,ca
,eu,154.321,116.585,50,oxylabs_mobile,socks5,ca
,eu,196.669,211.82,49,oxylabs_mobile,socks5,ca
,eu,191.042,210.658,49,oxylabs_mobile,socks5,ca
,eu,196.294,155.145,50,oxylabs_mobile,socks5,ca
,eu,273.009,238.361,49,oxylabs_mobile,socks5,ca
,eu,182.781,188.019,46,oxylabs_mobile,socks5,ca
,eu,253.282,188.978,48,oxylabs_mobile,socks5,ca
,eu,186.474,223.006,49,oxylabs_mobile,socks5,ca
,eu,249.796,297.241,46,oxylabs_mobile,socks5,ca
,eu,201.382,219.718,49,oxylabs_mobile,socks5,ca
,eu,225.436,202.959,45,oxylabs_mobile,socks5,ca
,eu,194.638,202.456,50,oxylabs_mobile,socks5,ca
,eu,201.028,188.937,49,oxylabs_mobile,socks5,ca
,eu,204.735,219.369,46,oxylabs_mobile,socks5,ca
,eu,229.395,240.704,48,oxylabs_mobile,socks5,ca
,eu,202.769,183.476,51,oxylabs_mobile,socks5,ca
,eu,259.14,235.435,45,oxylabs_mobile,socks5,ca
,eu,211.852,209.831,42,oxylabs_mobile,socks5,ca
,eu,200.029,188.949,48,oxylabs_mobile,socks5,ca
,eu,529.998,199.925,50,oxylabs_mobile,socks5,ca
,eu,223.661,189.959,52,oxylabs_mobile,socks5,ca
,eu,200.53,202.785,47,oxylabs_mobile,socks5,ca
,eu,214.378,210.986,49,oxylabs_mobile,socks5,ca
,eu,143.724,196.154,49,oxylabs_mobile,socks5,ca
,eu,181.995,200.508,49,oxylabs_mobile,socks5,ca
,eu,232.002,219.221,46,oxylabs_mobile,socks5,mx
,eu,459.152,225.985,51,oxylabs_mobile,socks5,mx
,eu,178.021,206.76,38,oxylabs_mobile,socks5,mx
,eu,196.708,234.708,45,oxylabs_mobile,socks5,mx
,eu,20.566,8.975,58,oxylabs_mobile,socks5,mx
,eu,227.39,217.345,49,oxylabs_mobile,socks5,mx
,eu,193.567,217.116,44,oxylabs_mobile,socks5,mx
,eu,188.26,199.581,51,oxylabs_mobile,socks5,mx
,eu,153.037,205.447,50,oxylabs_mobile,socks5,mx
,eu,146.511,182.916,49,oxylabs_mobile,socks5,mx
,eu,189.645,209.211,52,oxylabs_mobile,socks5,mx
,eu,125.879,161.105,51,oxylabs_mobile,socks5,mx
,eu,234.208,250.688,50,oxylabs_mobile,socks5,mx
,eu,132.517,212.054,51,oxylabs_mobile,socks5,mx
,eu,189.978,227.984,46,oxylabs_mobile,socks5,mx
,eu,0.983,228.454,51,oxylabs_mobile,socks5,mx
,eu,1.612,208.476,53,oxylabs_mobile,socks5,mx
,eu,176.982,201.461,47,oxylabs_mobile,socks5,mx
,eu,189.487,379.429,48,oxylabs_mobile,socks5,mx
,eu,171.867,183.984,50,oxylabs_mobile,socks5,mx
,eu,209.589,207.247,50,oxylabs_mobile,socks5,mx
,eu,242.69,396.257,43,oxylabs_mobile,socks5,mx
,eu,167.643,198.459,43,oxylabs_mobile,socks5,mx
,eu,209.132,206.522,49,oxylabs_mobile,socks5,mx
,eu,151.235,199.732,51,oxylabs_mobile,socks5,mx
,eu,166.398,208.85,45,oxylabs_mobile,socks5,mx
,eu,192.125,214.908,44,oxylabs_mobile,socks5,mx
,eu,199.745,252.324,40,oxylabs_mobile,socks5,mx
,eu,199.962,235.635,47,oxylabs_mobile,socks5,mx
,eu,208.525,266.605,49,oxylabs_mobile,socks5,mx
,eu,208.083,205.919,51,oxylabs_mobile,socks5,mx
,eu,222.141,221.819,52,oxylabs_mobile,socks5,mx
,eu,203.887,241.954,43,oxylabs_mobile,socks5,mx
,eu,197.604,233.402,45,oxylabs_mobile,socks5,mx
,eu,143.123,177.718,39,oxylabs_mobile,socks5,mx
,eu,152.267,199.303,49,oxylabs_mobile,socks5,mx
,eu,214.973,183.933,49,oxylabs_mobile,socks5,mx
,eu,158.456,175.175,44,oxylabs_mobile,socks5,mx
,eu,161.689,145.942,45,oxylabs_mobile,socks5,mx
,eu,220.534,241.949,47,oxylabs_mobile,socks5,mx
,eu,207.578,176.415,52,oxylabs_mobile,socks5,mx
,eu,178.938,154.7,52,oxylabs_mobile,socks5,mx
,eu,244.996,214.561,43,oxylabs_mobile,socks5,mx
,eu,206.191,225.281,46,oxylabs_mobile,socks5,mx
,eu,199.013,219.82,52,oxylabs_mobile,socks5,mx
,eu,0.0,218.121,47,oxylabs_mobile,socks5,mx
,eu,224.074,222.854,47,oxylabs_mobile,socks5,mx
,eu,235.045,223.937,41,oxylabs_mobile,socks5,mx
,eu,205.512,187.405,43,oxylabs_mobile,socks5,mx
,eu,205.02,197.319,48,oxylabs_mobile,socks5,mx
,eu,168.25,223.862,51,oxylabs_mobile,socks5,br
,eu,203.333,196.668,50,oxylabs_mobile,socks5,br
,eu,130.988,183.275,47,oxylabs_mobile,socks5,br
,eu,206.009,227.958,44,oxylabs_mobile,socks5,br
,eu,407.989,239.987,46,oxylabs_mobile,socks5,br
,eu,224.044,236.919,50,oxylabs_mobile,socks5,br
,eu,268.066,198.931,53,oxylabs_mobile,socks5,br
,eu,236.51,182.33,46,oxylabs_mobile,socks5,br
,eu,237.878,227.567,52,oxylabs_mobile,socks5,br
,eu,138.047,163.934,47,oxylabs_mobile,socks5,br
,eu,205.601,331.31,41,oxylabs_mobile,socks5,br
,eu,217.021,242.977,51,oxylabs_mobile,socks5,br
,eu,0.0,191.93,51,oxylabs_mobile,socks5,br
,eu,202.957,205.507,49,oxylabs_mobile,socks5,br
,eu,207.352,154.163,41,oxylabs_mobile,socks5,br
,eu,182.006,219.316,48,oxylabs_mobile,socks5,br
,eu,212.249,434.848,51,oxylabs_mobile,socks5,br
